YYYYQ,DUR,HOM,CAR,PAGO,PEXP,RINC,GASPX2,GAS1,GAS1PX2,GAS5,GASPX1,GAS1PX1,PINC,PINC2,PJOB,PSSA,PCRY,PSTK,BAGO,BEXP,BUS12,BUS5,NEWS1,NEWS2,UNEMP,GOVT,RATEX,PX1Q1,PX1Q2,PX1,PX5Q1,PX5Q2,PX5,AGE,BIRTHM,BIRTHY,REGION,SEX,MARRY,NUMKID,NUMADT,EDUC,ECLGRD,EHSGRD,EGRADE,HOMEAMT,INVAMT,POLAFF,POLREP,POLDEM,POLCRD,Unnamed: 0,INCOME,VEHOWN,VEHNUM,ICS,ICC,ICE,GDP,gdp_increase_rate
19882,2.141622340425532,2.1934840425531914,2.6808510638297878,2.632978723404255,2.575132978723404,3.3377659574468086,,34.35850439882698,27.875,,0.0006648936170212,0.4408244680851064,,,,,,,2.841755319148936,3.1156914893617023,3.230053191489361,9.808510638297872,28.670212765957448,13.696143617021276,2.816489361702128,3.0904255319148937,2.1243351063829787,1.524601063829787,10.91647509578544,9.445478723404255,,,,44.0,8.0,1943.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,13.0,,,,,,,41,35286.663817663815,0.9209993247805536,1.87575962187711,94.82774601063844,108.38710771276686,86.1151861702127,5190.036,0.0229953569342047
19883,2.1778814123917387,2.3224516988674218,2.7968021319120586,2.5223184543637576,2.6309127248501,3.3324450366422385,,51.3469387755102,57.220877458396366,,0.0006662225183211,0.4030646235842771,,,,,,,2.789473684210526,3.09526982011992,3.365089940039973,9.764823451032646,28.151898734177216,14.657561625582945,2.932711525649567,2.9913391072618256,1.982678214523651,1.3291139240506329,12.98778735632184,11.882078614257162,,,,43.0,8.0,1944.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,13.0,,,,,,,42,33726.29843304843,0.9149377593360996,1.860995850622407,96.84738840772812,110.66729513657651,87.96767488341088,5282.835,0.0178802227961425
19884,2.2259774685222,2.49039098740888,2.7117296222664016,2.709741550695825,2.6845593108018555,3.426110006626905,,38.92666666666667,37.30015552099533,,0.0006626905235255,0.4459907223326706,,,,,,,2.6858846918489068,3.105367793240557,3.192180251822399,9.621603711066932,27.346587143803845,14.092113982770046,2.8535453943008613,3.030483764082174,2.006626905235255,1.4446653412856196,11.449595290654893,10.713055003313452,,,,44.0,9.0,1943.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,13.0,,,,,,,43,33071.18502824859,0.9215017064846416,1.8266211604095564,93.65686547382384,104.47320742213452,86.70641484426756,5399.509,0.0220854900825031
19891,2.204258150365934,2.4777112441783102,2.694610778443114,2.541583499667332,2.528276779773786,3.393213572854292,,28.941690962099127,31.2948051948052,,0.0006653359946773,0.4910179640718562,,,,,,,2.63872255489022,3.003992015968064,3.0372588157019296,9.43579507651364,28.687292082501664,15.698602794411178,2.7411842980705257,3.067864271457086,1.7618097139055222,1.4537591483699268,10.953869047619047,10.017964071856287,,,,44.0,10.0,1944.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,13.0,,,,,,,44,35473.85976039465,0.9320652173913044,1.935461956521739,97.73571523619438,108.83564870259566,90.60291417165634,5511.253,0.0206952150649253
19892,2.2629139072847684,2.6781456953642384,2.6688741721854305,2.633112582781457,2.583443708609272,3.456953642384106,,55.794469357249625,58.39278752436647,,0.0006622516556291,0.1933774834437086,,,,,,,2.972185430463576,3.089403973509934,3.3880794701986754,9.666887417218543,30.454304635761588,15.482781456953642,2.727814569536424,3.188079470198676,2.118543046357616,1.3549668874172185,10.625811103100215,9.928476821192053,,,,44.0,3.0,1945.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,13.0,,,,,,,45,35290.70918009811,0.9214876033057852,1.8230027548209369,92.4886821192056,106.63597350993447,83.39825165562898,5612.463,0.0183642449366776
19893,2.2306163021868786,2.389662027833002,2.656726308813784,2.6381709741550696,2.577866136514248,3.456593770709079,,39.785239852398526,44.35044929396663,,0.0006626905235255,0.3605036447978794,,,,,,,2.8714380384360503,3.054340622929092,3.267064280980782,11.839628893306823,27.635520212060968,13.173624917163684,2.6666666666666665,3.1285619615639497,2.628230616302187,1.441351888667992,11.019174041297935,9.959575878064944,,,,45.0,9.0,1944.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,13.0,,,,,,,46,36185.0,0.9149223497636731,1.8831870357866307,94.26510934393647,107.056401590458,86.04590457256437,5695.365,0.014771055060853
19894,2.429427430093209,2.514647137150466,2.748335552596538,2.6451398135818907,2.572569906790945,3.3575233022636484,,39.60652173913044,36.06697108066971,,0.0006657789613848,0.0519307589880159,,,,,,,2.888814913448735,3.072569906790945,3.3022636484687085,11.31358189081225,28.90878828229028,12.944074567243677,2.6451398135818907,3.132490013315579,2.5286284953395475,1.4653794940079894,11.30888888888889,10.300932090545938,,,,44.0,3.0,1944.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,13.0,,,,,,,47,34567.54731638418,0.9292929292929292,1.837037037037037,92.77344207723053,102.80920772303666,86.3243009320903,5747.237,0.0091077569216371
19901,2.147291941875826,2.4332892998679,2.603698811096433,2.6591809775429325,2.642007926023778,3.451783355350066,,50.432510885341074,52.49628712871287,,0.0006605019815059,0.0006605019815059,,,,,,,3.1717305151915456,3.0990752972258915,3.3282694848084544,10.51453104359313,33.31307793923382,17.523778071334213,2.4973579920739764,3.1129458388375166,2.560766182298547,1.4729194187582564,11.522861356932154,9.99669749009247,,,,45.0,9.0,1944.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,13.0,,60186.3580998782,,,,,48,36914.87430939227,0.0825565912117177,1.8315579227696408,92.72854689564078,107.5843791281382,83.18319682959024,5872.701,0.0218303160283801
19902,2.1074270557029178,2.3978779840848805,2.5258620689655173,2.586870026525199,2.5484084880636604,3.326259946949602,,37.25928623452294,45.28883495145631,,0.0006631299734748,0.4973474801061008,,,,,,,3.2374005305039786,3.11737400530504,3.4376657824933687,11.025862068965518,31.31100795755968,16.44164456233422,2.5165782493368702,3.2486737400530505,2.296419098143236,1.4091511936339522,9.817172464840858,8.637267904509283,1.3919098143236075,11.935038009675193,11.962201591511937,46.0,5.0,1944.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,13.0,,81560.47272727273,,,,,49,37577.18675958189,0.9225589225589226,1.8531986531986533,91.7447347480108,108.4562267904517,81.00749999999975,5960.028,0.0148699891242547
19903,2.2769640479360853,2.5026631158455395,2.6877496671105194,2.7490013315579227,2.676431424766977,3.433422103861518,,48.36086956521739,49.83225208526413,,0.0006657789613848,0.1877496671105193,,,,,,,3.569241011984021,3.403462050599201,4.148468708388815,9.952729693741675,34.94207723035952,20.705059920106525,2.374167776298269,3.337549933422104,2.3029294274300933,1.340878828229028,10.692251991310645,9.488015978695072,1.396138482023968,10.41655076495132,11.75832223701731,44.0,8.0,1946.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,13.0,111353.17220543808,,,,,,50,37965.21572720946,0.9249329758713136,1.863270777479893,81.34172436751041,101.27219041278356,68.53689081224964,6015.116,0.0092429095970689
19904,2.722811671087533,2.826923076923077,3.0742705570291777,3.047745358090186,2.9748010610079576,3.659151193633953,88.90380761523046,66.02649006622516,71.86635071090048,72.58204562178072,0.4774535809018567,0.5994694960212201,,,,,,,4.396551724137931,3.7009283819628647,4.825596816976128,9.554376657824934,43.70159151193634,26.56896551724138,1.9184350132626,3.723474801061008,2.536472148541114,1.5119363395225465,12.155882352941177,10.287798408488063,1.413129973474801,11.509381514940932,11.765915119363395,46.0,6.0,1944.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,13.0,,,,,,,51,38797.25457102672,0.9163292847503374,1.900134952766532,66.31222811671144,86.52226790450966,53.32827586206869,6004.733,-0.0017261512496183
19911,2.7446393762183234,2.335282651072125,2.833658219623132,2.9603638726445745,2.685510071474984,3.40675763482781,91.82662835249042,46.55737704918032,59.08064516129032,92.99501069137564,0.6055880441845354,0.3222871994801819,,,,,,,4.39311241065627,3.0350877192982457,4.102014294996751,9.23196881091618,43.44249512670565,28.304093567251464,2.252111760883691,3.3534762833008447,3.27030539311241,1.8401559454191032,11.072270227808326,8.277452891487979,1.4132553606237817,11.362825788751715,11.836907082521115,44.0,5.0,1947.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,13.0,,,,,,,52,39934.72795115333,0.9146023468057366,1.852020860495437,76.34671864847337,88.21313840155992,68.72218323586732,6035.178,0.0050701671498132
19912,2.5379494007989347,2.100532623169108,2.5233022636484685,2.9174434087882823,2.66844207723036,3.5039946737683088,,36.50699677072121,36.24364406779661,,0.0006657789613848,0.292276964047936,,,,,,,4.079227696404794,2.6864181091877497,3.808255659121172,8.921438082556591,37.30226364846871,23.398135818908123,2.5013315579227697,3.488681757656458,3.0352862849533957,1.7782956058588548,10.264635124298316,7.421438082556591,1.3988015978695074,9.729577464788733,10.049933422103862,45.0,8.0,1945.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,13.0,,,,,,,53,42378.66995073891,0.9299065420560748,1.8978638184245664,82.43551930759014,92.90702396804306,75.70688415446052,6126.862,0.0151915983256831
19913,2.428761651131824,2.025299600532623,2.546604527296937,2.892809587217044,2.6717709720372835,3.4360852197070573,,24.495633187772924,28.620512820512825,,0.0006657789613848,0.0006657789613848,,,,,,,3.7849533954727033,2.70439414114514,3.903462050599201,10.581225033288948,36.009986684420774,20.66844207723036,2.5719041278295607,3.5272969374167777,2.905459387483356,1.7563249001331558,11.075548334687246,8.117842876165113,1.4161118508655126,10.049191848208013,10.076564580559255,44.0,7.0,1947.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,13.0,,,,,,,54,41879.72720897615,0.9225634178905208,1.894526034712951,83.49982023968077,95.35113848202452,75.88492010652436,6205.937,0.0129062805723385
19914,2.772847682119205,2.117218543046357,2.74635761589404,3.124503311258278,2.727814569536424,3.5298013245033117,,28.95306859205776,32.26510067114094,,0.0006622516556291,0.5052980132450331,,,,,,,4.200662251655629,3.0827814569536423,4.20728476821192,10.166225165562912,38.76887417218543,25.779470198675497,2.286092715231788,3.780794701986755,3.2874172185430464,1.9503311258278144,11.316971713810316,7.46158940397351,1.4741721854304637,10.461702127659574,10.449006622516556,44.0,8.0,1947.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,13.0,,,,,,,55,41155.520920502095,0.9178263750828364,1.8866799204771367,72.86357615894097,84.43045695364279,65.43139072847627,6264.54,0.009443054288176
19921,2.795783926218709,1.816205533596838,2.579710144927536,3.096837944664032,2.793148880105402,3.492094861660079,,,,,0.0006587615283267,0.0006587615283267,,,,,,,4.416337285902503,2.9433465085639,4.202239789196311,9.28129117259552,41.38076416337286,27.646903820816863,2.2569169960474307,3.940052700922266,3.0375494071146245,2.080368906455863,11.7026291931097,6.581686429512517,1.513175230566535,10.537970191625266,10.78919631093544,44.0,9.0,1947.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,13.0,,,,,,,56,40832.38585434174,0.930371352785146,1.9283819628647212,71.86579051383447,82.97373517786595,64.72876811594166,6363.102,0.0157333180089838
19922,2.487674883411059,1.8081279147235176,2.5003331112591605,3.004663557628248,2.6955363091272484,3.3477681545636244,,72.93110871905274,39.31132075471698,,0.0006662225183211,0.0006662225183211,,,,,,,3.6968687541638903,2.800799467021985,4.018654230512992,10.871419053964024,33.387741505662895,21.524983344437043,2.6395736175882747,3.944037308461026,2.678214523650899,1.8754163890739508,12.411666666666669,8.983344437041971,1.4530313124583611,12.815677966101696,13.60759493670886,44.0,9.0,1948.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,13.0,,,,,,,57,40822.9406360424,0.9243134628265238,1.870060281312793,79.71813457694905,91.65642238507712,72.04713524317069,6470.763,0.0169195779039845
19923,2.5228023793787178,1.7851949768671511,2.49438202247191,3.0118968935888963,2.776602775941837,3.4639788499669533,,30.463894967177243,25.8102766798419,,0.0006609385327164,0.1454064771976206,,,,,,,3.874421678783873,2.93654990085922,4.297422339722406,7.592861863846662,35.274950429610044,24.555188367481826,2.547918043621943,4.021150033046927,2.774619960343688,1.8360872438863185,10.605550883095038,7.46265697290152,1.452081956378057,10.602112676056338,10.315928618638466,44.0,9.0,1948.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,13.0,,,,,,,58,40346.74682651622,0.923941798941799,1.91005291005291,77.17436219431625,89.71992068737663,69.11359550561751,6566.641,0.0148171088942679
19924,2.5543766578249336,1.847480106100796,2.527188328912467,2.9608753315649867,2.753978779840849,3.397214854111406,60.49088359046284,,,59.73225806451613,0.0006631299734748,0.0006631299734748,,,,,,,3.5576923076923075,2.81498673740053,4.000663129973475,8.592838196286472,32.360079575596814,22.14655172413793,2.8892572944297084,3.8249336870026527,2.251326259946949,1.869363395225464,10.744960560911482,7.689655172413793,1.5205570291777188,12.25035360678925,13.185013262599467,44.0,9.0,1948.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,13.0,,,,,,,59,42395.30856334041,0.9153333333333332,1.858,83.66629973474801,91.66684350132664,78.52491379310332,6680.803,0.017385144094218
19931,2.272486772486773,1.7056878306878307,2.513888888888889,2.8492063492063493,2.749338624338624,3.374338624338624,60.537086684539766,,,65.68808664259927,0.7208994708994709,0.0006613756613756,,,,,,,2.957010582010582,2.695767195767196,3.851851851851852,8.16468253968254,30.572089947089943,21.664021164021165,2.884259259259259,3.699074074074074,2.3948412698412698,1.75,10.164588528678305,7.404761904761905,1.4695767195767195,10.814814814814817,10.672619047619047,44.0,10.0,1948.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,14.0,,,,,,,60,44459.32638888889,0.9184350132625996,1.9045092838196287,88.16896164021199,99.81464947090016,80.68593915343895,6729.459,0.0072829568541386
19932,2.291970802919708,1.684140676841407,2.468480424684804,2.877903118779032,2.8347710683477105,3.51692103516921,74.61266968325792,,,83.19305856832972,0.7246184472461845,0.0006635700066357,,,,,,,3.179827471798274,3.021897810218978,4.215660252156603,8.81486396814864,31.110152621101527,20.868613138686133,2.610484406104844,3.7292634372926345,2.3749170537491704,1.7226277372262773,11.714856230031948,9.71134704711347,1.4631718646317189,11.710986703988803,12.769741207697413,45.0,9.0,1948.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,14.0,,,,,,,61,42207.61016949153,0.9207723035952065,1.8475366178428765,82.39453218314574,99.1848042468486,71.60693430656883,6808.939,0.0118107562584155
19933,2.311962987442168,1.5829477858559151,2.541969596827495,2.931262392597489,2.935888962326504,3.456708526107072,67.59841827768014,,,66.98291814946619,0.7402511566424322,0.0006609385327164,,,,,,,3.3384005287508263,3.192333113020489,4.366159947124918,9.547918043621944,33.01718440185063,23.35426305353602,2.4771976206212822,3.646397884996696,2.4686054196959684,1.7303370786516854,10.741337630942787,9.382022471910112,1.511566424322538,11.470836261419535,12.359550561797754,45.0,10.0,1947.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,14.0,,,,,,,62,47129.08823529412,0.9341755319148936,1.9501329787234043,78.30941176470633,97.1737607402518,66.18932584269629,6882.098,0.0107445521247877
19934,2.282437745740498,1.5661861074705112,2.530799475753604,2.8355176933158583,2.81651376146789,3.483617300131061,63.821608040201006,,,62.701075268817206,0.2575360419397117,0.0006553079947575,,,,,,,3.0897771952817825,3.0779816513761467,4.118610747051114,10.133682830930535,32.07798165137615,21.38859764089122,2.518348623853211,3.461992136304063,2.4318479685452163,1.7228047182175623,11.810679611650484,9.460681520314548,1.4311926605504588,11.87766323024055,12.121887287024904,45.0,2.0,1948.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,14.0,123625.5223880597,,,,,,63,42212.32536893886,0.92890365448505,1.8551495016611292,84.61399082568839,101.12442332896528,74.00602883355135,7013.738,0.019127888036468
19941,1.9742574257425745,1.508910891089109,2.2442244224422443,2.780858085808581,2.6831683168316838,3.3485148514851484,64.65970149253731,,,60.782515991471215,0.0006600660066006,0.0006600660066006,,,,,,,2.5603960396039604,2.788778877887789,3.388118811881188,9.242244224422445,29.4026402640264,19.01320132013201,2.848844884488449,3.253465346534653,1.994059405940594,1.732013201320132,11.692181069958847,9.395379537953795,1.4138613861386138,12.366851595006937,12.691749174917492,45.0,10.0,1948.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,14.0,128842.06827309236,,,,,,64,45033.50962223806,0.9388440860215054,1.9012096774193548,93.93877227722784,106.56545874587536,85.82537293729355,7115.652,0.0145306254667625
19942,2.0715705765407555,1.752153744201458,2.3949635520212063,2.681245858184228,2.6507620941020544,3.4314115308151094,69.24084350721421,,,67.94143484626647,0.5838303512259775,0.0006626905235255,,,,,,,2.619615639496355,2.9105367793240555,3.411530815109344,9.03976143141153,28.99867461895295,17.628230616302186,2.7660702451954937,3.3094764744864147,1.740888005301524,1.6421471172962228,12.0,9.648111332007952,1.463220675944334,10.506685432793809,11.571901921802516,45.0,9.0,1948.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,14.0,125448.37605932204,,,,,,65,45047.444444444445,0.921727395411606,1.8475033738191635,93.39209410205449,108.58633532140576,83.62940357852861,7246.931,0.0184493283257809
19943,2.051265412070084,1.8669695003244648,2.45425048669695,2.701492537313433,2.5801427644386763,3.4866969500324463,58.06544754571704,,,57.92659279778393,0.6573653471771577,0.0006489292667099,,,,,,,2.6080467229072037,2.9318624269954574,3.754704737183647,8.63530175210902,31.16612589227774,17.27709279688514,2.748215444516548,3.344581440622972,1.654120700843608,1.54380272550292,11.243697478991596,9.196625567813108,1.3848150551589875,11.055972696245734,11.658663205710578,44.0,9.0,1949.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,14.0,,,,,,,66,44107.30656424581,0.940677966101695,1.9465449804432853,92.22431537962382,107.35526281635384,82.50222582738466,7331.075,0.0116109840151645
19944,2.110372340425532,2.0585106382978724,2.5871010638297878,2.71875,2.597739361702128,3.418218085106383,67.53333333333333,,,65.47670250896057,0.6642287234042553,0.0006648936170212,,,,,,,2.554521276595745,2.8763297872340425,3.519281914893617,8.00997340425532,27.38031914893617,16.1469414893617,2.8058510638297878,3.331781914893617,1.6077127659574468,1.610372340425532,11.58313632781718,10.242686170212766,1.3789893617021276,11.25944055944056,11.662898936170214,45.0,2.0,1949.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,14.0,,,,,,,67,44279.51355206847,0.9287141905396402,1.849433710859427,93.97152925531914,105.71984042553268,86.42229388297861,7455.288,0.0169433541465611
19951,1.890728476821192,2.358940397350993,2.5993377483443707,2.6072847682119207,2.6145695364238413,3.3781456953642386,75.39589743589744,,,68.58333333333333,0.0006622516556291,0.0006622516556291,,,,,,,2.5794701986754967,2.870860927152318,3.4112582781456955,8.386754966887418,27.693377483443708,16.337748344370862,2.803973509933775,3.3066225165562915,1.762251655629139,1.5827814569536425,11.7018779342723,10.109933774834436,1.3370860927152315,12.462655601659751,12.721192052980133,45.0,9.0,1950.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,14.0,,,,,,,68,46191.6251768034,0.0629555997349237,1.89662027833002,96.35075496688756,111.12231788079558,86.8596092715229,7522.289,0.0089870438271466
19952,2.1017964071856285,2.2015968063872258,2.759148369926813,2.592149035262808,2.5548902195608783,3.3679308050565537,73.14435946462716,,,67.82282069454288,0.228210246174318,0.0006653359946773,,,,,,,2.7664670658682637,3.004657351962741,3.4424484364604124,7.101131071190951,28.3166999334664,15.600798403193613,2.6407185628742518,3.200931470392548,2.2667997338656023,1.5555555555555556,11.783529411764706,9.07651363938789,1.3040585495675316,11.86726272352132,11.580838323353293,44.0,10.0,1950.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,14.0,,,,,,,69,47841.41369472183,0.9400399733510992,1.870752831445703,93.40238190286124,107.70247504990104,84.21405854956741,7580.997,0.0078045392831889
19953,2.060505319148936,1.8636968085106385,2.533909574468085,2.5944148936170213,2.595744680851064,3.3610372340425534,54.10625620655412,,,53.287157287157285,0.6529255319148937,0.0006648936170212,,,,,,,2.65625,2.903590425531915,3.3470744680851063,7.680851063829787,26.3843085106383,15.57845744680851,2.53656914893617,3.261968085106383,2.6077127659574466,1.5924202127659577,11.403174603174604,9.202127659574469,1.297872340425532,11.359418282548477,11.243351063829786,45.0,10.0,1950.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,14.0,,,,,,,70,46972.08888888889,0.9314516129032258,1.8689516129032255,94.9261768617023,109.49429521276684,85.56562499999983,7683.125,0.0134715790020758
19954,2.27007299270073,2.108161911081619,2.793629727936297,2.7392169873921697,2.6410086264100863,3.4505640345056405,66.83080260303687,,,71.58712942877801,0.2793629727936297,0.0006635700066357,,,,,,,2.8639681486396813,3.010617120106171,3.2773722627737225,7.560716655607167,25.329794293297944,12.37027206370272,2.550763105507631,3.340411413404114,2.579296615792966,1.6157929661579296,12.463974663499604,10.156602521566024,1.3769077637690776,12.532224532224532,13.542800265428005,45.0,10.0,1950.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,13.0,,,,,,,71,45421.7719941349,0.9281396910678308,1.8764271323035595,91.50958195089603,104.60918380889248,83.09248175182461,7772.586,0.0116438298218499
19961,2.129568106312292,1.8730897009966776,2.670431893687708,2.699003322259136,2.5807308970099667,3.4186046511627906,74.97872340425532,,,61.33504023408925,0.6006644518272425,0.0006644518272425,,,,,,,3.016611295681064,3.1016611295681065,3.3840531561461797,9.039202657807309,29.41262458471761,16.83986710963455,2.461794019933554,3.429235880398671,2.86578073089701,1.6843853820598007,13.2224,10.376744186046512,1.3787375415282392,13.005551700208189,12.530897009966775,45.0,6.0,1950.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,14.0,,,,,,,72,45440.54791514265,0.9180658159838818,1.813969106783076,91.6973887043191,106.53102990033304,82.16646511627887,7868.468,0.0123359201171913
19962,2.212666666666667,1.976,2.760666666666667,2.616,2.611333333333333,3.4673333333333334,72.019,,,60.08643815201192,0.5786666666666667,0.0006666666666666,,,,,,,2.9086666666666665,3.106,3.3633333333333333,8.921333333333333,27.982,13.47,2.6293333333333333,3.362,2.300666666666667,1.5026666666666666,12.897182025894898,10.386666666666668,1.3113333333333332,11.269553072625698,11.863333333333332,46.0,8.0,1950.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,13.0,,,,,,,73,44590.87335285505,0.9166666666666666,1.8504098360655736,92.48982666666691,107.13170000000072,83.08195333333303,8032.84,0.0208899623154088
19963,2.034643570952698,1.9360426382411728,2.5229846768820785,2.651565622918054,2.5742838107928048,3.33311125916056,67.65353535353535,,,71.42877906976744,0.6169220519653564,0.0006662225183211,,,,,,,2.692205196535643,2.971352431712192,3.197201865423051,9.399733510992672,26.32111925383078,14.01132578281146,2.770819453697535,3.091272485009993,2.135909393737508,1.5183211192538308,10.727896341463415,9.647568287808127,1.3424383744170554,10.200139470013948,10.983344437041971,45.0,9.0,1951.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,13.0,,,,,,,74,46957.4494949495,0.9265993265993266,1.9043771043771045,96.24610926049314,107.89383077948123,88.76127248500987,8131.408,0.0122706290676772
19964,2.03861517976032,1.9454061251664447,2.603861517976032,2.571238348868176,2.48069241011984,3.318242343541944,63.0546875,,,58.27095375722544,0.6571238348868176,0.0006657789613848,,,,,,,2.4680426098535286,2.842876165113182,2.9201065246338214,8.953395472703063,23.84154460719041,10.808921438082557,2.83288948069241,2.868175765645806,2.1025299600532623,1.4720372836218376,12.124904798172125,10.318908122503329,1.2902796271637815,11.59381443298969,11.764314247669772,46.0,8.0,1950.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,13.0,,,,,,,75,45369.78902352103,0.925752508361204,1.8749163879598665,98.92296271637832,108.1004993342219,93.02492676431376,8259.771,0.0157860729654693
19971,1.9487008660892735,1.8787475016655564,2.5769487008660894,2.596269153897402,2.4337108594270487,3.2911392405063293,83.88951310861424,,,79.81484149855908,0.1918720852764823,0.0006662225183211,,,,,,,2.3264490339773483,2.8967355096602265,2.8314457028647566,9.802798134576948,23.31578947368421,12.085942704863424,2.8574283810792807,2.989340439706862,2.1365756162558296,1.479680213191206,11.357524828113064,10.336442371752163,1.2758161225849434,12.382920110192838,12.545636242504996,45.0,10.0,1951.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,14.0,,,,,,,76,50080.193804034585,0.938471940500338,1.9235970250169032,100.93025982678208,110.74279813457782,94.62417721518936,8362.655,0.0124560354034028
19972,1.9493670886075949,1.9853431045969356,2.3484343770819454,2.421052631578948,2.4477015323117923,3.3111259160559627,57.25312800769971,,,60.79594790159189,0.6795469686875416,0.0006662225183211,,,,,,,2.390406395736176,2.8794137241838773,2.7221852098600934,8.419053964023984,26.46968687541639,11.195869420386408,2.8987341772151898,2.915389740173218,1.8407728181212528,1.4383744170552966,11.804201050262566,10.331778814123917,1.294470353097935,11.07177363699103,11.77948034643571,46.0,12.0,1950.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,13.0,133233.6322869955,,,,,,77,50325.72641509434,0.9395790902919212,1.9212491513917176,103.86907395069956,114.77690206529071,96.85920719520249,8518.825,0.018674691231433
19973,2.0766666666666667,1.81,2.654,2.437333333333333,2.362,3.296666666666667,66.13591359135914,,,73.51493080844865,0.0006666666666666,0.0006666666666666,46.58699324324324,,20.0,42.23151750972762,2.747081712062257,,2.218,2.7493333333333334,2.542666666666667,11.069333333333333,23.31733333333333,8.720666666666666,3.0126666666666666,2.8366666666666664,2.256,1.546,13.98989898989899,12.672666666666666,1.356,14.726441631504922,15.455333333333334,46.0,1.0,1951.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,14.0,133912.473347548,149495.7161016949,,,,,78,49340.76784372652,0.071041948579161,1.850473612990528,106.95652666666676,114.49886000000096,102.1085799999989,8662.823,0.0169035048847698
19974,2.096,1.9793333333333332,2.6846666666666668,2.484,2.386,3.2426666666666666,80.91292392300642,,,83.5137481910275,0.1726666666666666,0.0006666666666666,40.882,,0.0,34.143,3.048,,2.296666666666667,2.797333333333333,2.424,10.928666666666668,26.984666666666666,9.725333333333332,2.9133333333333336,2.841333333333333,2.280666666666667,1.5633333333333332,13.773885350318473,11.638,1.3813333333333333,13.549789621318372,14.356666666666667,47.0,8.0,1950.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,14.0,138908.22784810126,124496.62162162164,,,,,79,49996.1844077961,0.9325236167341432,1.8400809716599191,105.45649999999996,112.37944666666752,101.00652666666562,8765.907,0.0118995851583252
19981,2.107404936624416,1.8132088058705804,2.635757171447632,2.3375583722481657,2.3162108072048038,3.236157438292195,102.76215644820296,,,107.00957995578482,0.600400266844563,0.000667111407605,43.63842561707805,,0.0,37.76517678452301,2.971314209472982,,2.226817878585724,2.769179452968646,2.383589059372915,15.14876584389593,24.83255503669113,8.329553035356904,3.0940627084723147,2.517011340893929,2.619079386257505,1.8058705803869248,19.285468615649183,13.762508338892594,1.4896597731821215,16.5234996384671,16.897264843228818,47.0,9.0,1950.0,4.0,2.0,1.0,1.0,2.0,3.0,5.0,1.0,14.0,,136188.37209302327,,,,,80,50838.09125188537,0.9272976680384089,1.842249657064472,108.60642428285516,116.54310206804634,103.5051967978641,8866.48,0.011473199521738
